temperatureid,countryid,tempyear,elementid,temperatureincrease
17637,558,1965,7271,-0.011
17638,558,1966,7271,0.147
17639,558,1967,7271,-0.318
17640,558,1968,7271,-0.311
17641,558,1969,7271,0.296
17642,558,1970,7271,-0.148
17643,558,1971,7271,-0.238
17644,558,1972,7271,0.193
17645,558,1973,7271,0.419
17646,558,1974,7271,-0.259
17647,558,1975,7271,0.011
17648,558,1976,7271,0.01
17649,558,1977,7271,0.292
17650,558,1978,7271,0.347
17651,558,1979,7271,0.314
17652,558,1980,7271,0.678
17653,558,1981,7271,0.205
17654,558,1982,7271,0.54
17655,558,1983,7271,0.597
17656,558,1984,7271,0.01
17657,558,1985,7271,0.103
17658,558,1986,7271,0.176
17659,558,1987,7271,0.392
17660,558,1988,7271,0.461
17661,558,1989,7271,0.118
17662,558,1990,7271,0.312
17663,558,1991,7271,0.465
17664,558,1992,7271,0.47
17665,558,1993,7271,0.265
17666,558,1994,7271,0.68
17667,558,1995,7271,0.907
17668,558,1996,7271,0.08
17669,558,1997,7271,0.797
17670,558,1998,7271,1.02
17671,558,1999,7271,0.011
17672,558,2000,7271,0.054
17673,558,2001,7271,0.436
17674,558,2002,7271,0.726
17675,558,2003,7271,0.586
17676,558,2004,7271,0.501
17677,558,2005,7271,0.789
17678,558,2006,7271,0.613
17679,558,2007,7271,0.761
17680,558,2008,7271,0.492
17681,558,2009,7271,0.737
17682,558,2010,7271,0.748
17683,558,2011,7271,0.605
17684,558,2012,7271,0.654
17685,558,2013,7271,1.232
17686,558,2014,7271,0.768
17687,558,2015,7271,0.984
17688,558,2016,7271,1.28
17689,558,2017,7271,0.984
17690,558,2018,7271,0.847
17691,558,2019,7271,1.105
17692,558,2020,7271,1.46
17693,558,2021,7271,0.959
17694,558,1961,6078,0.307
17695,558,1962,6078,0.307
17696,558,1963,6078,0.307
17697,558,1964,6078,0.307
17698,558,1965,6078,0.307
17699,558,1966,6078,0.307
17700,558,1967,6078,0.307
17701,558,1968,6078,0.307
17702,558,1969,6078,0.307
17703,558,1970,6078,0.307
17704,558,1971,6078,0.307
17705,558,1972,6078,0.307
17706,558,1973,6078,0.307
17707,558,1974,6078,0.307
17708,558,1975,6078,0.307
17709,558,1976,6078,0.307
17710,558,1977,6078,0.307
17711,558,1978,6078,0.307
17712,558,1979,6078,0.307
17713,558,1980,6078,0.307
17714,558,1981,6078,0.307
17715,558,1982,6078,0.307
17716,558,1983,6078,0.307
17717,558,1984,6078,0.307
17718,558,1985,6078,0.307
17719,558,1986,6078,0.307
17720,558,1987,6078,0.307
17721,558,1988,6078,0.307
17722,558,1989,6078,0.307
17723,558,1990,6078,0.307
17724,558,1991,6078,0.307
17725,558,1992,6078,0.307
17726,558,1993,6078,0.307
17727,558,1994,6078,0.307
17728,558,1995,6078,0.307
17729,558,1996,6078,0.307
17730,558,1997,6078,0.307
17731,558,1998,6078,0.307
17732,558,1999,6078,0.307
17733,558,2000,6078,0.307
17734,558,2001,6078,0.307
17735,558,2002,6078,0.307
17736,558,2003,6078,0.307
17737,558,2004,6078,0.307
17738,558,2005,6078,0.307
17739,558,2006,6078,0.307
17740,558,2007,6078,0.307
17741,558,2008,6078,0.307
17742,558,2009,6078,0.307
17743,558,2010,6078,0.307
17744,558,2011,6078,0.307
17745,558,2012,6078,0.307
17746,558,2013,6078,0.307
17747,558,2014,6078,0.307
17748,558,2015,6078,0.307
17749,558,2016,6078,0.307
17750,558,2017,6078,0.307
17751,558,2018,6078,0.307
17752,558,2019,6078,0.307
17753,558,2020,6078,0.307
17754,558,2021,6078,0.307
17755,562,1961,7271,-0.745
17756,562,1962,7271,-0.189
17757,562,1963,7271,0.387
17758,562,1964,7271,-0.31
17759,562,1965,7271,-0.051
17760,562,1966,7271,-0.041
17761,562,1967,7271,-0.312
17762,562,1968,7271,0.113
17763,562,1969,7271,0.76
17764,562,1970,7271,0.078
17765,562,1971,7271,-0.061
17766,562,1972,7271,0.373
17767,562,1973,7271,0.495
17768,562,1974,7271,0.055
17769,562,1975,7271,-0.36
17770,562,1976,7271,0.35
17771,562,1977,7271,-0.287
17772,562,1978,7271,0.263
17773,562,1979,7271,0.786
17774,562,1980,7271,0.587
17775,562,1981,7271,0.099
17776,562,1982,7271,0.44
17777,562,1983,7271,0.106
17778,562,1984,7271,0.688
17779,562,1985,7271,0.364
17780,562,1986,7271,0.81
17781,562,1987,7271,0.736
17782,562,1988,7271,0.661
17783,562,1989,7271,-0.309
17784,562,1990,7271,0.585
17785,562,1991,7271,0.986
17786,562,1992,7271,-0.167
17787,562,1993,7271,0.526
17788,562,1994,7271,0.354
17789,562,1995,7271,0.587
17790,562,1996,7271,1.226
17791,562,1997,7271,0.858
17792,562,1998,7271,0.823
17793,562,1999,7271,0.717
17794,562,2000,7271,0.879
17795,562,2001,7271,0.37
17796,562,2002,7271,0.732
17797,562,2003,7271,0.985
17798,562,2004,7271,0.732
17799,562,2005,7271,1.361
17800,562,2006,7271,1.366
17801,562,2007,7271,1.069
17802,562,2008,7271,0.486
17803,562,2009,7271,1.51
17804,562,2010,7271,1.754
17805,562,2011,7271,1.167
17806,562,2012,7271,0.797
17807,562,2013,7271,1.017
17808,562,2014,7271,1.204
17809,562,2015,7271,1.083
17810,562,2016,7271,1.247
17811,562,2017,7271,1.08
17812,562,2018,7271,1.256
17813,562,2019,7271,1.151
17814,562,2020,7271,0.983
17815,562,2021,7271,1.643
17816,562,1961,6078,0.364
17817,562,1962,6078,0.364
17818,562,1963,6078,0.364
17819,562,1964,6078,0.364
17820,562,1965,6078,0.364
17821,562,1966,6078,0.364
17822,562,1967,6078,0.364
17823,562,1968,6078,0.364
17824,562,1969,6078,0.364
17825,562,1970,6078,0.364
17826,562,1971,6078,0.364
17827,562,1972,6078,0.364
17828,562,1973,6078,0.364
17829,562,1974,6078,0.364
17830,562,1975,6078,0.364
17831,562,1976,6078,0.364
17832,562,1977,6078,0.364
17833,562,1978,6078,0.364
17834,562,1979,6078,0.364
17835,562,1980,6078,0.364
17836,562,1981,6078,0.364
17837,562,1982,6078,0.364
17838,562,1983,6078,0.364
17839,562,1984,6078,0.364
17840,562,1985,6078,0.364
17841,562,1986,6078,0.364
17842,562,1987,6078,0.364
17843,562,1988,6078,0.364
17844,562,1989,6078,0.364
17845,562,1990,6078,0.364
17846,562,1991,6078,0.364
17847,562,1992,6078,0.364
17848,562,1993,6078,0.364
17849,562,1994,6078,0.364
17850,562,1995,6078,0.364
17851,562,1996,6078,0.364
17852,562,1997,6078,0.364
17853,562,1998,6078,0.364
17854,562,1999,6078,0.364
17855,562,2000,6078,0.364
17856,562,2001,6078,0.364
17857,562,2002,6078,0.364
17858,562,2003,6078,0.364
17859,562,2004,6078,0.364
17860,562,2005,6078,0.364
17861,562,2006,6078,0.364
17862,562,2007,6078,0.364
17863,562,2008,6078,0.364
17864,562,2009,6078,0.364
17865,562,2010,6078,0.364
17866,562,2011,6078,0.364
17867,562,2012,6078,0.364
17868,562,2013,6078,0.364
17869,562,2014,6078,0.364
17870,562,2015,6078,0.364
17871,562,2016,6078,0.364
17872,562,2017,6078,0.364
17873,562,2018,6078,0.364
17874,562,2019,6078,0.364
17875,562,2020,6078,0.364
17876,562,2021,6078,0.364
17877,566,1961,7271,-0.231
17878,566,1962,7271,-0.245
17879,566,1963,7271,0.278
17880,566,1964,7271,-0.257
17881,566,1965,7271,-0.043
17882,566,1966,7271,-0.073
17883,566,1967,7271,-0.307
17884,566,1968,7271,-0.055
17885,566,1969,7271,0.374
17886,566,1970,7271,0.209
17887,566,1971,7271,-0.046
17888,566,1972,7271,0.048
17889,566,1973,7271,0.753
17890,566,1974,7271,0.05
17891,566,1975,7271,-0.253
17892,566,1976,7271,0.099
17893,566,1977,7271,0.336
17894,566,1978,7271,0.065
17895,566,1979,7271,0.604
17896,566,1980,7271,0.45
17897,566,1981,7271,0.205
17898,566,1982,7271,0.406
17899,566,1983,7271,0.287
17900,566,1984,7271,0.851
17901,566,1985,7271,0.44
17902,566,1986,7271,0.594
17903,566,1987,7271,0.879
17904,566,1988,7271,0.561
17905,566,1989,7271,-0.333
17906,566,1990,7271,0.658
17907,566,1991,7271,0.698
17908,566,1992,7271,-0.048
17909,566,1993,7271,0.608
17910,566,1994,7271,0.538
17911,566,1995,7271,0.514
17912,566,1996,7271,0.865
17913,566,1997,7271,0.78
17914,566,1998,7271,1.118
17915,566,1999,7271,0.827
17916,566,2000,7271,0.598
17917,566,2001,7271,0.315
17918,566,2002,7271,0.841
17919,566,2003,7271,0.884
17920,566,2004,7271,0.801
17921,566,2005,7271,1.271
17922,566,2006,7271,1.297
17923,566,2007,7271,0.906
17924,566,2008,7271,0.672
17925,566,2009,7271,1.399
17926,566,2010,7271,1.515
17927,566,2011,7271,0.949
17928,566,2012,7271,0.613
17929,566,2013,7271,0.985
17930,566,2014,7271,1.056
17931,566,2015,7271,1.234
17932,566,2016,7271,1.206
17933,566,2017,7271,1.191
17934,566,2018,7271,1.089
17935,566,2019,7271,1.243
17936,566,2020,7271,1.043
17937,566,2021,7271,1.495
17938,566,1961,6078,0.284
17939,566,1962,6078,0.284
17940,566,1963,6078,0.284
17941,566,1964,6078,0.284
17942,566,1965,6078,0.284
17943,566,1966,6078,0.284
17944,566,1967,6078,0.284
17945,566,1968,6078,0.284
17946,566,1969,6078,0.284
17947,566,1970,6078,0.284
17948,566,1971,6078,0.284
17949,566,1972,6078,0.284
17950,566,1973,6078,0.284
17951,566,1974,6078,0.284
17952,566,1975,6078,0.284
17953,566,1976,6078,0.284
17954,566,1977,6078,0.284
17955,566,1978,6078,0.284
17956,566,1979,6078,0.284
17957,566,1980,6078,0.284
17958,566,1981,6078,0.284
17959,566,1982,6078,0.284
17960,566,1983,6078,0.284
17961,566,1984,6078,0.284
17962,566,1985,6078,0.284
17963,566,1986,6078,0.284
17964,566,1987,6078,0.284
17965,566,1988,6078,0.284
17966,566,1989,6078,0.284
17967,566,1990,6078,0.284
17968,566,1991,6078,0.284
17969,566,1992,6078,0.284
17970,566,1993,6078,0.284
17971,566,1994,6078,0.284
17972,566,1995,6078,0.284
17973,566,1996,6078,0.284
17974,566,1997,6078,0.284
17975,566,1998,6078,0.284
17976,566,1999,6078,0.284
17977,566,2000,6078,0.284
17978,566,2001,6078,0.284
17979,566,2002,6078,0.284
17980,566,2003,6078,0.284
17981,566,2004,6078,0.284
17982,566,2005,6078,0.284
17983,566,2006,6078,0.284
17984,566,2007,6078,0.284
17985,566,2008,6078,0.284
17986,566,2009,6078,0.284
17987,566,2010,6078,0.284
17988,566,2011,6078,0.284
17989,566,2012,6078,0.284
17990,566,2013,6078,0.284
17991,566,2014,6078,0.284
17992,566,2015,6078,0.284
17993,566,2016,6078,0.284
17994,566,2017,6078,0.284
17995,566,2018,6078,0.284
17996,566,2019,6078,0.284
17997,566,2020,6078,0.284
17998,566,2021,6078,0.284
17999,570,1961,7271,0.369
18000,570,1962,7271,-0.208
18001,570,1963,7271,-0.318
18002,570,1964,7271,0.232
18003,570,1965,7271,-0.384
18004,570,1966,7271,-0.045
18005,570,1967,7271,0.214
18006,570,1968,7271,0.371
18007,570,1969,7271,
18008,570,1970,7271,
18009,570,1971,7271,
18010,570,1972,7271,-0.293
18011,570,1973,7271,0.365
18012,570,1974,7271,-0.119
18013,570,1975,7271,-0.288
18014,570,1976,7271,0.036
18015,570,1977,7271,-0.124
18016,570,1978,7271,0.028
18017,570,1979,7271,-0.03
18018,570,1980,7271,-0.106
18019,570,1981,7271,-0.305
18020,570,1982,7271,-0.094
18021,570,1983,7271,0.168
18022,570,1984,7271,0.269
18023,570,1985,7271,0.074
18024,570,1986,7271,-0.043
18025,570,1987,7271,0.067
18026,570,1988,7271,0.519
18027,570,1989,7271,0.077
18028,570,1990,7271,0.177
18029,570,1991,7271,0.419
18030,570,1992,7271,0.051
18031,570,1993,7271,
18032,570,1994,7271,
18033,570,1995,7271,
18034,570,1996,7271,
18035,570,1997,7271,
18036,570,1998,7271,
18037,570,1999,7271,
18038,570,2000,7271,
18039,570,2001,7271,
18040,570,2002,7271,
18041,570,2003,7271,
18042,570,2004,7271,
18043,570,2005,7271,
18044,570,2006,7271,
18045,570,2007,7271,
18046,570,2008,7271,
18047,570,2009,7271,
18048,570,2010,7271,
18049,570,2011,7271,
18050,570,2012,7271,
18051,570,2013,7271,
18052,570,2014,7271,
18053,570,2015,7271,
18054,570,2016,7271,
18055,570,2017,7271,
18056,570,2018,7271,
18057,570,2019,7271,
18058,570,2020,7271,
18059,570,2021,7271,
18060,570,1961,6078,0.235
18061,570,1962,6078,0.235
18062,570,1963,6078,0.235
18063,570,1964,6078,0.235
18064,570,1965,6078,0.235
18065,570,1966,6078,0.235
18066,570,1967,6078,0.235
18067,570,1968,6078,0.235
18068,570,1969,6078,
18069,570,1970,6078,
18070,570,1971,6078,
18071,570,1972,6078,0.235
18072,570,1973,6078,0.235
18073,570,1974,6078,0.235
18074,570,1975,6078,0.235
18075,570,1976,6078,0.235
18076,570,1977,6078,0.235
18077,570,1978,6078,0.235
18078,570,1979,6078,0.235
18079,570,1980,6078,0.235
18080,570,1981,6078,0.235
18081,570,1982,6078,0.235
18082,570,1983,6078,0.235
18083,570,1984,6078,0.235
18084,570,1985,6078,0.235
18085,570,1986,6078,0.235
18086,570,1987,6078,0.235
18087,570,1988,6078,0.235
18088,570,1989,6078,0.235
18089,570,1990,6078,0.235
18090,570,1991,6078,0.235
18091,570,1992,6078,0.235
18092,570,1993,6078,
18093,570,1994,6078,
18094,570,1995,6078,
18095,570,1996,6078,
18096,570,1997,6078,
18097,570,1998,6078,
18098,570,1999,6078,
18099,570,2000,6078,
18100,570,2001,6078,
18101,570,2002,6078,
18102,570,2003,6078,
18103,570,2004,6078,
18104,570,2005,6078,
18105,570,2006,6078,
18106,570,2007,6078,
18107,570,2008,6078,
18108,570,2009,6078,
18109,570,2010,6078,
18110,570,2011,6078,
18111,570,2012,6078,
18112,570,2013,6078,
18113,570,2014,6078,
18114,570,2015,6078,
18115,570,2016,6078,
18116,570,2017,6078,
18117,570,2018,6078,
18118,570,2019,6078,
18119,570,2020,6078,
18120,570,2021,6078,
18121,574,1961,7271,-0.315
18122,574,1962,7271,0.396
18123,574,1963,7271,0.1
18124,574,1964,7271,0.17
18125,574,1965,7271,-0.452
18126,574,1966,7271,-0.265
18127,574,1967,7271,0.201
18128,574,1968,7271,-0.005
18129,574,1969,7271,-0.365
18130,574,1970,7271,0.446
18131,574,1971,7271,0.378
18132,574,1972,7271,-0.088
18133,574,1973,7271,0.758
18134,574,1974,7271,
18135,574,1975,7271,
18136,574,1976,7271,-0.179
18137,574,1977,7271,-0.246
18138,574,1978,7271,-0.118
18139,574,1979,7271,0.015
18140,574,1980,7271,-0.032
18141,574,1981,7271,0.195
18142,574,1982,7271,-0.042
18143,574,1983,7271,0.269
18144,574,1984,7271,0.149
18145,574,1985,7271,0.212
18146,574,1986,7271,0.282
18147,574,1987,7271,-0.015
18148,574,1988,7271,0.8
18149,574,1989,7271,0.516
18150,574,1990,7271,0.486
18151,574,1991,7271,0.131
18152,574,1992,7271,-0.143
18153,574,1993,7271,-0.107
18154,574,1994,7271,-0.161
18155,574,1995,7271,0.463
18156,574,1996,7271,0.818
18157,574,1997,7271,-0.165
18158,574,1998,7271,1.409
18159,574,1999,7271,
18160,574,2000,7271,-0.227
18161,574,2001,7271,0.25
18162,574,2002,7271,0.166
18163,574,2003,7271,0.045
18164,574,2004,7271,0.294
18165,574,2005,7271,0.326
18166,574,2006,7271,0.208
18167,574,2007,7271,
18168,574,2008,7271,
18169,574,2009,7271,0.358
18170,574,2010,7271,0.62
18171,574,2011,7271,0.721
18172,574,2012,7271,0.251
18173,574,2013,7271,0.303
18174,574,2014,7271,0.145
18175,574,2015,7271,0.682
18176,574,2016,7271,1.2
18177,574,2017,7271,0.867
18178,574,2018,7271,0.851
18179,574,2019,7271,0.817
18180,574,2020,7271,0.854
18181,574,2021,7271,0.763
18182,574,1961,6078,0.296
18183,574,1962,6078,0.296
18184,574,1963,6078,0.296
18185,574,1964,6078,0.296
18186,574,1965,6078,0.296
18187,574,1966,6078,0.296
18188,574,1967,6078,0.296
18189,574,1968,6078,0.296
18190,574,1969,6078,0.296
18191,574,1970,6078,0.296
18192,574,1971,6078,0.296
18193,574,1972,6078,0.296
18194,574,1973,6078,0.296
18195,574,1974,6078,
18196,574,1975,6078,
18197,574,1976,6078,0.296
18198,574,1977,6078,0.296
18199,574,1978,6078,0.296
18200,574,1979,6078,0.296
18201,574,1980,6078,0.296
18202,574,1981,6078,0.296
18203,574,1982,6078,0.296
18204,574,1983,6078,0.296
18205,574,1984,6078,0.296
18206,574,1985,6078,0.296
18207,574,1986,6078,0.296
18208,574,1987,6078,0.296
18209,574,1988,6078,0.296
18210,574,1989,6078,0.296
18211,574,1990,6078,0.296
18212,574,1991,6078,0.296
18213,574,1992,6078,0.296
18214,574,1993,6078,0.296
18215,574,1994,6078,0.296
18216,574,1995,6078,0.296
18217,574,1996,6078,0.296
18218,574,1997,6078,0.296
18219,574,1998,6078,0.296
18220,574,1999,6078,
18221,574,2000,6078,0.296
18222,574,2001,6078,0.296
18223,574,2002,6078,0.296
18224,574,2003,6078,0.296
18225,574,2004,6078,0.296
18226,574,2005,6078,0.296
18227,574,2006,6078,0.296
18228,574,2007,6078,
18229,574,2008,6078,
18230,574,2009,6078,0.296
18231,574,2010,6078,0.296
18232,574,2011,6078,0.296
18233,574,2012,6078,0.296
18234,574,2013,6078,0.296
18235,574,2014,6078,0.296
18236,574,2015,6078,0.296
18237,574,2016,6078,0.296
18238,574,2017,6078,0.296
18239,574,2018,6078,0.296
18240,574,2019,6078,0.296
18241,574,2020,6078,0.296
18242,574,2021,6078,0.296
18243,807,1992,7271,0.026
18244,807,1993,7271,0.014
18245,807,1994,7271,1.487
18246,807,1995,7271,-0.043
18247,807,1996,7271,-0.124
18248,807,1997,7271,-0.114
18249,807,1998,7271,0.774
18250,807,1999,7271,0.614
18251,807,2000,7271,1.096
18252,807,2001,7271,1.604
18253,807,2002,7271,0.372
18254,807,2003,7271,0.654
18255,807,2004,7271,0.383
18256,807,2005,7271,0.181
18257,807,2006,7271,0.41
18258,807,2007,7271,1.575
18259,807,2008,7271,1.183
18260,807,2009,7271,1.065
18261,807,2010,7271,1.394
18262,807,2011,7271,0.763
18263,807,2012,7271,1.486
18264,807,2013,7271,1.482
18265,807,2014,7271,1.357
18266,807,2015,7271,1.54
18267,807,2016,7271,1.739
18268,807,2017,7271,1.174
18269,807,2018,7271,2.187
18270,807,2019,7271,1.967
18271,807,2020,7271,1.666
18272,807,2021,7271,1.755
18273,807,1992,6078,
18274,807,1993,6078,
18275,807,1994,6078,
18276,807,1995,6078,
18277,807,1996,6078,
18278,807,1997,6078,
18279,807,1998,6078,
18280,807,1999,6078,
18281,807,2000,6078,
18282,807,2001,6078,
18283,807,2002,6078,
18284,807,2003,6078,
18285,807,2004,6078,
18286,807,2005,6078,
18287,807,2006,6078,
18288,807,2007,6078,
18289,807,2008,6078,
18290,807,2009,6078,
18291,807,2010,6078,
18292,807,2011,6078,
18293,807,2012,6078,
18294,807,2013,6078,
18295,807,2014,6078,
18296,807,2015,6078,
18297,807,2016,6078,
18298,807,2017,6078,
18299,807,2018,6078,
18300,807,2019,6078,
18301,807,2020,6078,
18302,807,2021,6078,
18303,578,1961,7271,1.242
18304,578,1962,7271,-0.779
18305,578,1963,7271,-0.137
18306,578,1964,7271,0.365
18307,578,1965,7271,-0.269
18308,578,1966,7271,-1.643
18309,578,1967,7271,0.555
18310,578,1968,7271,-0.94
18311,578,1969,7271,-0.174
18312,578,1970,7271,-0.691
18313,578,1971,7271,-0.076
18314,578,1972,7271,0.935
18315,578,1973,7271,0.921
18316,578,1974,7271,0.973
18317,578,1975,7271,1.063
18318,578,1976,7271,-0.035
18319,578,1977,7271,-0.546
18320,578,1978,7271,-0.093
18321,578,1979,7271,-1.061
18322,578,1980,7271,-0.304
18323,578,1981,7271,-0.483
18324,578,1982,7271,-0.042
18325,578,1983,7271,0.644
18326,578,1984,7271,0.544
18327,578,1985,7271,-0.583
18328,578,1986,7271,-0.421
18329,578,1987,7271,-0.818
18330,578,1988,7271,0.489
18331,578,1989,7271,1.755
18332,578,1990,7271,1.532
18333,578,1991,7271,0.992
18334,578,1992,7271,1.134
18335,578,1993,7271,0.712
18336,578,1994,7271,0.081
18337,578,1995,7271,0.96
18338,578,1996,7271,-0.043
18339,578,1997,7271,0.779
18340,578,1998,7271,0.401
18341,578,1999,7271,1.277
18342,578,2000,7271,1.447
18343,578,2001,7271,0.633
18344,578,2002,7271,1.403
18345,578,2003,7271,1.117
18346,578,2004,7271,1.314
18347,578,2005,7271,1.785
18348,578,2006,7271,1.525
18349,578,2007,7271,1.713
18350,578,2008,7271,1.641
18351,578,2009,7271,1.409
18352,578,2010,7271,-0.32
18353,578,2011,7271,1.428
18354,578,2012,7271,1.084
18355,578,2013,7271,0.815
18356,578,2014,7271,2.441
18357,578,2015,7271,1.818
18358,578,2016,7271,1.745
18359,578,2017,7271,1.578
18360,578,2018,7271,1.51
18361,578,2019,7271,1.231
18362,578,2020,7271,2.421
18363,578,2021,7271,1.525
18364,578,1961,6078,0.738
18365,578,1962,6078,0.738
18366,578,1963,6078,0.738
18367,578,1964,6078,0.738
18368,578,1965,6078,0.738
18369,578,1966,6078,0.738
18370,578,1967,6078,0.738
18371,578,1968,6078,0.738
18372,578,1969,6078,0.738
18373,578,1970,6078,0.738
18374,578,1971,6078,0.738
18375,578,1972,6078,0.738
18376,578,1973,6078,0.738
18377,578,1974,6078,0.738
18378,578,1975,6078,0.738
18379,578,1976,6078,0.738
18380,578,1977,6078,0.738
18381,578,1978,6078,0.738
18382,578,1979,6078,0.738
18383,578,1980,6078,0.738
18384,578,1981,6078,0.738
18385,578,1982,6078,0.738
18386,578,1983,6078,0.738
18387,578,1984,6078,0.738
18388,578,1985,6078,0.738
18389,578,1986,6078,0.738
18390,578,1987,6078,0.738
18391,578,1988,6078,0.738
18392,578,1989,6078,0.738
18393,578,1990,6078,0.738
18394,578,1991,6078,0.738
18395,578,1992,6078,0.738
18396,578,1993,6078,0.738
18397,578,1994,6078,0.738
18398,578,1995,6078,0.738
18399,578,1996,6078,0.738
18400,578,1997,6078,0.738
18401,578,1998,6078,0.738
18402,578,1999,6078,0.738
18403,578,2000,6078,0.738
18404,578,2001,6078,0.738
18405,578,2002,6078,0.738
18406,578,2003,6078,0.738
18407,578,2004,6078,0.738
18408,578,2005,6078,0.738
18409,578,2006,6078,0.738
18410,578,2007,6078,0.738
18411,578,2008,6078,0.738
18412,578,2009,6078,0.738
18413,578,2010,6078,0.738
18414,578,2011,6078,0.738
18415,578,2012,6078,0.738
18416,578,2013,6078,0.738
18417,578,2014,6078,0.738
18418,578,2015,6078,0.738
18419,578,2016,6078,0.738
18420,578,2017,6078,0.738
18421,578,2018,6078,0.738
18422,578,2019,6078,0.738
18423,578,2020,6078,0.738
18424,578,2021,6078,0.738
18425,512,1961,7271,-0.294
18426,512,1962,7271,0.317
18427,512,1963,7271,0.378
18428,512,1964,7271,-0.47
18429,512,1965,7271,-0.27
18430,512,1966,7271,0.208
18431,512,1967,7271,0.052
18432,512,1968,7271,-0.608
18433,512,1969,7271,0.285
18434,512,1970,7271,0.89
18435,512,1971,7271,-0.055
18436,512,1972,7271,-0.247
18437,512,1973,7271,-0.32
18438,512,1974,7271,-0.284
18439,512,1975,7271,-0.372
18440,512,1976,7271,0.199
18441,512,1977,7271,0.639
18442,512,1978,7271,0.338
18443,512,1979,7271,0.347
18444,512,1980,7271,0.193
18445,512,1981,7271,0.442
18446,512,1982,7271,-0.373
18447,512,1983,7271,-0.448
18448,512,1984,7271,-0.362
18449,512,1985,7271,0.188
18450,512,1986,7271,0.18
18451,512,1987,7271,0.293
18452,512,1988,7271,0.418
18453,512,1989,7271,-0.156
18454,512,1990,7271,0.24
18455,512,1991,7271,-0.086
18456,512,1992,7271,-0.434
18457,512,1993,7271,0.493
18458,512,1994,7271,0.325
18459,512,1995,7271,0.057
18460,512,1996,7271,-0.01
